Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,CandleAccTradePrice
2017-09-25 12:00,4201000,4244000,4191000,4202000.0,98.2104062,414265098.3
2017-09-25 13:00,4222000,4235000,4208000,4235000.0,7.6564903,32303581.29
2017-09-25 17:00,4235000,4235000,4235000,4235000.0,3.00E-05,127.05
2017-09-25 19:00,4213000,4213000,4187000,4204000.0,0.91428644,3832582.274
2017-09-25 20:00,4204000,4204000,4175000,4191000.0,2.19738534,9211909.121
2017-09-25 21:00,4191000,4218000,4183000,4211000.0,1.57230936,6610719.789
2017-09-25 22:00,4211000,4227000,4194000,4196000.0,1.08481859,4577409.173
2017-09-25 23:00,4202000,4298000,4196000,4291000.0,6.7939587,28925009.94
2017-09-26 0:00,4297000,4304000,4228000,4301000.0,2.01966826,8668260.646
2017-09-26 1:00,4302000,4332000,4293000,4305000.0,6.7685931,29131718.67
2017-09-26 2:00,4303000,4314000,4296000,4304000.0,2.1167204,9110727.373
2017-09-26 3:00,4304000,4315000,4287000,4313000.0,1.09358113,4706049.208
2017-09-26 4:00,4308000,4323000,4307000,4320000.0,0.15938783,687911.222
2017-09-26 5:00,4320000,4333000,4316000,4322000.0,0.17825051,770596.3027
2017-09-26 6:00,4322000,4330000,4314000,4317000.0,0.45196136,1953394.895
2017-09-26 7:00,4320000,4332000,4303000,4305000.0,0.51839888,2239184.591
2017-09-26 8:00,4305000,4322000,4298000,4322000.0,0.74850859,3220334.012
2017-09-26 9:00,4317000,4336000,4314000,4334000.0,0.18235706,789146.2421
2017-09-26 10:00,4334000,4356000,4327000,4337000.0,0.83865175,3647906.008
2017-09-26 11:00,4342000,4382000,4342000,4379000.0,1.27543103,5555179.743
2017-09-26 12:00,4380000,4380000,4330000,4333000.0,1.1601994,5049426.213
2017-09-26 13:00,4333000,4351000,4321000,4346000.0,0.69295482,3002899.293
2017-09-26 14:00,4346000,4352000,4311000,4324000.0,0.82998661,3591884.584
2017-09-26 15:00,4318000,4349000,4318000,4345000.0,0.42937077,1858043.947
2017-09-26 16:00,4345000,4369000,4333000,4367000.0,0.28476741,1238569.078
2017-09-26 17:00,4366000,4371000,4345000,4369000.0,0.46023178,2005745.738
2017-09-26 18:00,4369000,4372000,4351000,4363000.0,0.448384,1956749.88
2017-09-26 19:00,4367000,4392000,4361000,4389000.0,1.18298589,5176463.246
2017-09-26 20:00,4380000,4400000,4380000,4396000.0,1.22815308,5391161.931
2017-09-26 21:00,4397000,4418000,4376000,4389000.0,2.73305491,12008766.17
2017-09-26 22:00,4385000,4400000,4319000,4373000.0,1.40132314,6108841.438
2017-09-26 23:00,4377000,4388000,4370000,4380000.0,1.60088533,7014007.798
2017-09-27 0:00,4377000,4382000,4357000,4371000.0,1.51807848,6634028.278
2017-09-27 1:00,4361000,4379000,4348000,4362000.0,0.82914297,3619118.553
2017-09-27 2:00,4363000,4379000,4357000,4377000.0,0.32822348,1433872.709
2017-09-27 3:00,4373000,4376000,4355000,4370000.0,0.39276583,1714428.051
2017-09-27 4:00,4364000,4381000,4359000,4366000.0,0.73584535,3217738.206
2017-09-27 5:00,4367000,4376000,4346000,4358000.0,0.31739472,1384397.732
2017-09-27 6:00,4362000,4390000,4360000,4377000.0,1.88264703,8239958.526
2017-09-27 7:00,4377000,4377000,4354000,4356000.0,0.7372548,3216329.062
2017-09-27 8:00,4356000,4360000,4321000,4321000.0,1.29825005,5652577.364
2017-09-27 9:00,4322000,4363000,4318000,4351000.0,1.73214446,7497299.682
2017-09-27 10:00,4351000,4366000,4348000,4350000.0,0.27852475,1213255.673
2017-09-27 11:00,4348000,4362000,4344000,4355000.0,0.695789,3031342.362
2017-09-27 12:00,4361000,4396000,4353000,4395000.0,1.73488033,7598671.055
2017-09-27 13:00,4395000,4406000,4388000,4391000.0,1.01539646,4465798.186
2017-09-27 14:00,4394000,4408000,4392000,4404000.0,0.88580346,3894789.678
2017-09-27 15:00,4408000,4421000,4358000,4409000.0,2.58917845,11399976.81
2017-09-27 16:00,4411000,4448000,4411000,4435000.0,1.62478824,7187688.891
2017-09-27 17:00,4437000,4437000,4415000,4426000.0,0.3972757,1758023.014
2017-09-27 18:00,4432000,4447000,4427000,4442000.0,0.3951009,1753461.294
2017-09-27 19:00,4450000,4503000,4443000,4503000.0,3.32505796,14898441.51
2017-09-27 20:00,4497000,4536000,4495000,4508000.0,1.53258023,6916437.877
2017-09-27 21:00,4509000,4532000,4498000,4518000.0,0.32168963,1452717.775
2017-09-27 22:00,4514000,4514000,4478000,4484000.0,0.4513153,2026889.099
2017-09-27 23:00,4491000,4531000,4485000,4527000.0,1.37686384,6217854.584
2017-09-28 0:00,4527000,4532000,4495000,4503000.0,0.26756429,1206199.091
2017-09-28 1:00,4505000,4531000,4495000,4521000.0,0.54794644,2476523.255
2017-09-28 2:00,4514000,4527000,4514000,4515000.0,0.8647368,3910104.277
2017-09-28 3:00,4519000,4570000,4515000,4570000.0,2.92791139,13313418.77
2017-09-28 4:00,4564000,4585000,4555000,4582000.0,1.04642572,4777995.451
2017-09-28 5:00,4576000,4578000,4547000,4547000.0,1.2135257,5537071.3
2017-09-28 6:00,4546000,4597000,4515000,4596000.0,3.26213868,14837353.55
2017-09-28 7:00,4591000,4598000,4579000,4596000.0,1.62677192,7461682.774
2017-09-28 8:00,4596000,4677000,4596000,4657000.0,2.15625205,9994626.996
2017-09-28 9:00,4657000,4664000,4610000,4626000.0,1.09155306,5063035.101
2017-09-28 10:00,4626000,4635000,4610000,4615000.0,0.56554426,2615634.426
2017-09-28 11:00,4620000,4642000,4615000,4635000.0,0.36138454,1671015.205
2017-09-28 12:00,4632000,4752000,4627000,4744000.0,3.71134608,17502856.24
2017-09-28 13:00,4740000,4762000,4702000,4753000.0,3.84236922,18213139.95
2017-09-28 14:00,4760000,4765000,4734000,4734000.0,1.13047755,5373415.367
2017-09-28 15:00,4728000,4752000,4726000,4750000.0,1.0754542,5090068.054
2017-09-28 16:00,4755000,4772000,4721000,4729000.0,2.18339263,10365288.73
2017-09-28 17:00,4729000,4750000,4721000,4737000.0,1.18163119,5594350.759
2017-09-28 18:00,4737000,4770000,4723000,4766000.0,2.15526104,10214968.09
2017-09-28 19:00,4764000,4764000,4519000,4590000.0,15.58084142,71518756.66
2017-09-28 20:00,4600000,4661000,4577000,4632000.0,11.31648855,52230986.72
2017-09-28 21:00,4632000,4672000,4596000,4654000.0,2.26001108,10488154.26
2017-09-28 22:00,4659000,4674000,4629000,4635000.0,0.83415706,3874329.272
2017-09-28 23:00,4639000,4645000,4551000,4560000.0,5.34607738,24480439.35
2017-09-29 0:00,4560000,4573000,4520000,4560000.0,3.84981385,17505727.57
2017-09-29 1:00,4558000,4596000,4546000,4585000.0,3.45135578,15760436.1
2017-09-29 2:00,4590000,4635000,4585000,4604000.0,3.6169048,16666925.11
2017-09-29 3:00,4609000,4610000,4581000,4587000.0,1.71507468,7868951.655
2017-09-29 4:00,4587000,4590000,4550000,4550000.0,4.35417487,19866958.62
2017-09-29 5:00,4550000,4591000,4540000,4582000.0,5.82173773,26571732.03
2017-09-29 6:00,4581000,4622000,4580000,4612000.0,2.79029914,12828514.43
2017-09-29 7:00,4610000,4625000,4600000,4613000.0,0.68298817,3151044.922
2017-09-29 8:00,4608000,4613000,4580000,4586000.0,1.66990512,7669249.7
2017-09-29 9:00,4586000,4632000,4586000,4628000.0,1.24794222,5751670.19
2017-09-29 10:00,4629000,4634000,4544000,4544000.0,1.31536421,6035595.37
2017-09-29 11:00,4548000,4548000,4498000,4531000.0,8.40672194,38038216.82
2017-09-29 12:00,4530000,4569000,4476000,4541000.0,10.78351859,48835053.05
2017-09-29 13:00,4541000,4553000,4521000,4544000.0,6.77174979,30687979.82
2017-09-29 14:00,4544000,4547000,4525000,4539000.0,0.9425606,4273891.362
2017-09-29 15:00,4541000,4573000,4538000,4563000.0,1.87103312,8505942.958
2017-09-29 16:00,4563000,4604000,4563000,4604000.0,1.12814731,5165423.92
2017-09-29 17:00,4604000,4610000,4596000,4610000.0,0.58613021,2699022.828
2017-09-29 18:00,4610000,4631000,4608000,4613000.0,3.005066,13850643.26
2017-09-29 19:00,4618000,4657000,4589000,4657000.0,2.69034973,12399845.2
2017-09-29 20:00,4663000,4709000,4644000,4684000.0,5.68600118,26650955.85
2017-09-29 21:00,4684000,4702000,4667000,4690000.0,5.51409751,25812280.12
2017-09-29 22:00,4690000,4690000,4651000,4673000.0,0.33346661,1554727.871
2017-09-29 23:00,4677000,4689000,4660000,4669000.0,1.0035483,4689799.119
2017-09-30 0:00,4670000,4676000,4651000,4656000.0,0.71901726,3353360.715
2017-09-30 1:00,4656000,4686000,4656000,4679000.0,0.6338392,2963723.061
2017-09-30 2:00,4678000,4682000,4547000,4656000.0,2.67996786,12397111.13
2017-09-30 3:00,4657000,4669000,4643000,4658000.0,1.53210485,7135120.026
2017-09-30 4:00,4655000,4666000,4647000,4666000.0,0.15333178,713691.7636
2017-09-30 5:00,4666000,4680000,4659000,4675000.0,0.91430963,4269925.01
2017-09-30 6:00,4679000,4686000,4671000,4679000.0,0.1808185,845675.6742
2017-09-30 7:00,4679000,4684000,4640000,4640000.0,0.32012349,1494918.696
2017-09-30 8:00,4638000,4664000,4631000,4657000.0,0.93316357,4331182.985
2017-09-30 9:00,4657000,4676000,4651000,4676000.0,0.15447308,720190.8748
2017-09-30 10:00,4672000,4705000,4672000,4700000.0,1.05103368,4931222.754
2017-09-30 11:00,4701000,4705000,4685000,4703000.0,0.71277503,3344867.855
2017-09-30 12:00,4706000,4710000,4694000,4695000.0,0.644054,3026383.457
2017-09-30 13:00,4694000,4716000,4693000,4711000.0,0.27113241,1275536.398
2017-09-30 14:00,4711000,4747000,4711000,4738000.0,1.05419312,4989256.861
2017-09-30 15:00,4736000,4762000,4731000,4762000.0,0.45651482,2167745.687
2017-09-30 16:00,4764000,4776000,4747000,4776000.0,0.2092876,995695.3172
2017-09-30 17:00,4774000,4778000,4746000,4749000.0,0.92767002,4421793.937
2017-09-30 18:00,4754000,4759000,4725000,4743000.0,1.1617153,5508651.761
2017-09-30 19:00,4743000,4767000,4734000,4752000.0,1.08686984,5171740.409
2017-09-30 20:00,4750000,4761000,4741000,4744000.0,0.83512946,3966625.429
2017-09-30 21:00,4749000,4756000,4741000,4753000.0,0.172104,817341.178
2017-09-30 22:00,4753000,4774000,4753000,4773000.0,0.5042673,2400887.544
2017-09-30 23:00,4770000,4788000,4757000,4788000.0,0.76915738,3669970.862
2017-10-01 0:00,4788000,4815000,4783000,4804000.0,0.42313438,2033330.837
2017-10-01 1:00,4803000,4845000,4779000,4790000.0,2.07525152,9982438.946
2017-10-01 2:00,4789000,4809000,4780000,4790000.0,1.17042524,5610594.878
2017-10-01 3:00,4792000,4815000,4777000,4806000.0,1.09072528,5229492.559
2017-10-01 4:00,4806000,4830000,4801000,4830000.0,0.50359164,2422871.089
2017-10-01 5:00,4826000,4851000,4826000,4843000.0,0.90767748,4395411.378
2017-10-01 6:00,4847000,4859000,4839000,4852000.0,0.69555641,3373141.513
2017-10-01 7:00,4850000,4863000,4839000,4863000.0,2.125284,10305559.99
2017-10-01 8:00,4863000,4896000,4863000,4895000.0,0.99646033,4854004.187
2017-10-01 9:00,4889000,4948000,4887000,4914000.0,0.70756249,3475449.476
2017-10-01 10:00,4905000,4919000,4857000,4919000.0,4.50926112,21982925.34
2017-10-01 11:00,4919000,4922000,4839000,4839000.0,0.69751233,3403216.121
2017-10-01 12:00,4832000,4862000,4819000,4858000.0,3.10170376,15001857.49
2017-10-01 13:00,4864000,4871000,4851000,4857000.0,1.5986884,7771382.893
2017-10-01 14:00,4844000,4867000,4682000,4865000.0,2.12965783,10240567.16
2017-10-01 15:00,4869000,4896000,4869000,4872000.0,1.74525375,8511876.326
2017-10-01 16:00,4875000,4896000,4874000,4884000.0,0.57217734,2795352.994
2017-10-01 17:00,4883000,4889000,4867000,4870000.0,0.53620015,2613745.135
2017-10-01 18:00,4875000,4885000,4869000,4879000.0,1.01399078,4942562.885
2017-10-01 19:00,4879000,4908000,4878000,4896000.0,0.27906151,1366186.477
2017-10-01 20:00,4901000,4915000,4894000,4908000.0,0.22159095,1086777.73
2017-10-01 21:00,4913000,4913000,4861000,4878000.0,1.38520633,6752759.752
2017-10-01 22:00,4883000,4884000,4856000,4871000.0,1.11520767,5422075.119
2017-10-01 23:00,4870000,4887000,4856000,4886000.0,3.51946959,17132181.94
2017-10-02 0:00,4880000,4901000,4872000,4889000.0,0.19590217,955624.7844
2017-10-02 1:00,4893000,4903000,4885000,4890000.0,0.17495916,856659.8293
2017-10-02 2:00,4891000,4892000,4875000,4882000.0,0.25833095,1261742.955
2017-10-02 3:00,4885000,4895000,4875000,4895000.0,0.74146047,3619539.723
2017-10-02 4:00,4895000,4908000,4889000,4903000.0,0.26835216,1315489.708
2017-10-02 5:00,4899000,4916000,4895000,4912000.0,0.31355871,1537764.043
2017-10-02 6:00,4917000,4943000,4916000,4935000.0,0.30859543,1521125.367
2017-10-02 7:00,4934000,4978000,4930000,4975000.0,1.56047851,7732431.604
2017-10-02 8:00,4972000,4977000,4958000,4962000.0,0.3691509,1833244.045
2017-10-02 9:00,4962000,5002000,4956000,5002000.0,1.12482289,5597208.129
2017-10-02 10:00,5003000,5008000,4989000,5003000.0,0.20571329,1028385.082
2017-10-02 11:00,5004000,5057000,5004000,5017000.0,0.88899493,4468849.311
2017-10-02 12:00,5017000,5027000,4997000,5015000.0,0.75581803,3786652.168
2017-10-02 13:00,5020000,5053000,5019000,5040000.0,1.00690768,5078140.111
2017-10-02 14:00,5040000,5090000,5040000,5083000.0,3.5625908,18006981.98
2017-10-02 15:00,5083000,5094000,5063000,5072000.0,0.87496198,4445685.489
2017-10-02 16:00,5072000,5091000,5040000,5041000.0,3.06355959,15570242.12
2017-10-02 17:00,5040000,5082000,5040000,5080000.0,2.43594787,12342997.4
2017-10-02 18:00,5076000,5095000,5058000,5082000.0,0.50823345,2576291.379
2017-10-02 19:00,5088000,5088000,5069000,5078000.0,0.22747263,1154935.595
2017-10-02 20:00,5078000,5088000,4998000,4998000.0,0.64910731,3275866.527
2017-10-02 21:00,4998000,5050000,4998000,5015000.0,5.68830167,28569482.26
2017-10-02 22:00,5019000,5043000,5011000,5042000.0,0.60294974,3028678.338
2017-10-02 23:00,5036000,5062000,5028000,5058000.0,3.63591909,18361784.6
2017-10-03 0:00,5053000,5060000,4999000,4999000.0,0.56331186,2825859.717
2017-10-03 1:00,5006000,5040000,5002000,5031000.0,0.74832469,3750301.04
2017-10-03 2:00,5031000,5037000,5010000,5010000.0,0.94391613,4738699.364
2017-10-03 3:00,5010000,5036000,5002000,5032000.0,0.79955676,4011531.857
2017-10-03 4:00,5032000,5054000,5025000,5046000.0,0.66562849,3354200.093
2017-10-03 5:00,5046000,5048000,5028000,5041000.0,0.130599,658038.293
2017-10-03 6:00,5036000,5047000,5016000,5023000.0,1.1137692,5611434.214
2017-10-03 7:00,5021000,5030000,5011000,5012000.0,0.92501711,4643674.775
2017-10-03 8:00,5014000,5035000,5009000,5025000.0,0.60657966,3045612.968
2017-10-03 9:00,5021000,5024000,5004000,5010000.0,0.3000364,1505887.288
2017-10-03 10:00,5010000,5028000,5003000,5028000.0,0.5914841,2965375.927
2017-10-03 11:00,5023000,5056000,5023000,5046000.0,0.47301948,2386838.82
2017-10-03 12:00,5046000,5052000,5033000,5048000.0,0.132873,670154.994
2017-10-03 13:00,5047000,5047000,5034000,5043000.0,0.14278091,720008.671
2017-10-03 14:00,5041000,5041000,5025000,5030000.0,0.33284215,1674457.455
2017-10-03 15:00,5025000,5030000,5025000,5026000.0,0.060165,302504.063
2017-10-03 16:00,5028000,5079000,4878000,4922000.0,3.24061517,16134343.11
2017-10-03 17:00,4919000,4976000,4914000,4973000.0,0.6245586,3076727.618
2017-10-03 18:00,4975000,4975000,4920000,4928000.0,0.48134888,2377853.307
2017-10-03 19:00,4928000,4992000,4811000,4936000.0,2.93356155,14357048.25
2017-10-03 20:00,4936000,4954000,4897000,4916000.0,0.12875,633678.466
2017-10-03 21:00,4913000,4940000,4881000,4881000.0,0.125727,616295.631
2017-10-03 22:00,4880000,4908000,4839000,4843000.0,0.130517,635706.269
2017-10-03 23:00,4870000,4925000,4831000,4906000.0,0.127334,619773.5088
2017-10-04 0:00,4904000,4923000,4865000,4920000.0,0.129712,635236.543
2017-10-04 1:00,4923000,4947000,4880000,4899000.0,0.19187636,942733.6652
2017-10-04 2:00,4897000,4939000,4885000,4938000.0,0.23623784,1161150.38
2017-10-04 3:00,4905000,4947000,4901000,4910000.0,0.17379574,855793.5028
2017-10-04 4:00,4913000,4949000,4887000,4893000.0,0.123353,605708.65
2017-10-04 5:00,4893000,4939000,4882000,4937000.0,0.3476,1704280.128
2017-10-04 6:00,4913000,4944000,4901000,4907000.0,0.130629,642815.351
2017-10-04 7:00,4907000,4969000,4903000,4969000.0,0.129707,638757.176
2017-10-04 8:00,4969000,4990000,4932000,4964000.0,0.61078281,3038175.844
2017-10-04 9:00,4987000,4994000,4924000,4940000.0,1.89003128,9384260.155
2017-10-04 10:00,4943000,4978000,4920000,4949000.0,0.162204,802014.692
2017-10-04 11:00,4927000,4958000,4897000,4945000.0,0.14284552,704155.542
2017-10-04 12:00,4912000,4960000,4909000,4913000.0,0.106967,527652.441
2017-10-04 13:00,4952000,4965000,4918000,4936000.0,0.115777,571617.329
2017-10-04 14:00,4931000,4999000,4931000,4997000.0,0.107767,535541.883
2017-10-04 15:00,4997000,5002000,4943000,4986000.0,0.115941,577186.068
2017-10-04 16:00,4978000,4995000,4947000,4995000.0,0.041597,207101.691
2017-10-04 17:00,4974000,4974000,4971000,4971000.0,0.025,124299
2017-10-04 18:00,4952000,4952000,4877000,4928000.0,0.073397,360588.8133
2017-10-04 19:00,4926000,4933000,4872000,4907000.0,0.256701,1258912.275
2017-10-04 20:00,4919000,4925000,4889000,4924000.0,0.131168,644839.085
2017-10-04 21:00,4925000,4925000,4858000,4872000.0,0.186544,914825.002
2017-10-04 22:00,4873000,4920000,4868000,4904000.0,0.245706,1203600.411
2017-10-04 23:00,4904000,4917000,4848000,4887000.0,0.59420306,2894333.227
2017-10-05 0:00,4887000,4918000,4837000,4865000.0,1.50980102,7359894.64
2017-10-05 1:00,4899000,4903000,4845000,4891000.0,0.220596,1075472.207
2017-10-05 2:00,4894000,4894000,4846000,4884000.0,0.151177,737446.171
2017-10-05 3:00,4855000,4891000,4843000,4879000.0,0.108601,529462.982
2017-10-05 4:00,4887000,4895000,4854000,4857000.0,0.111467,544453.772
2017-10-05 5:00,4888000,4904000,4851000,4894000.0,0.155566,759773.328
2017-10-05 6:00,4891000,4907000,4862000,4877000.0,0.121317,592931.94
2017-10-05 7:00,4877000,4926000,4869000,4902000.0,0.121354,593753.002
2017-10-05 8:00,4900000,4928000,4885000,4895000.0,0.343016,1684009.648
2017-10-05 9:00,4894000,4924000,4854000,4885000.0,0.14743,720279.454
2017-10-05 10:00,4890000,4930000,4867000,4918000.0,1.13454091,5578601.016
2017-10-05 11:00,4916000,4920000,4856000,4864000.0,0.135657,663205.805
2017-10-05 12:00,4868000,4906000,4824000,4826000.0,0.150697,733374.634
2017-10-05 13:00,4858000,4862000,4811000,4826000.0,0.117101,565538.779
2017-10-05 14:00,4829000,4852000,4811000,4849000.0,0.18825371,909839.2873
2017-10-05 15:00,4812000,4865000,4812000,4862000.0,0.134152,649554.404
2017-10-05 16:00,4839000,4858000,4839000,4858000.0,0.09499125,461429.1505
2017-10-05 19:00,4877000,4937000,4877000,4930000.0,0.24167,1187633.286
2017-10-05 20:00,4937000,4939000,4893000,4904000.0,1.05587475,5177492.345
2017-10-05 21:00,4903000,4993000,4903000,4962000.0,0.104059,514010.381
2017-10-05 22:00,4985000,4988000,4916000,4958000.0,0.13336,661548.582
2017-10-05 23:00,4960000,4965000,4923000,4954000.0,0.161029,797619.591
2017-10-06 0:00,4928000,4980000,4923000,4938000.0,0.152651,754845.47
2017-10-06 1:00,4938000,4964000,4922000,4959000.0,0.14070882,695208.9893
2017-10-06 2:00,4947000,4964000,4914000,4955000.0,0.143153,707860.46
2017-10-06 3:00,4923000,4985000,4923000,4971000.0,0.123978,615311.742
2017-10-06 4:00,4972000,4989000,4941000,4951000.0,0.128259,636327.851
2017-10-06 5:00,4953000,4990000,4917000,4949000.0,0.113699,562703.368
2017-10-06 6:00,4948000,4975000,4928000,4964000.0,0.49083903,2433323.248
2017-10-06 7:00,4965000,4985000,4926000,4984000.0,0.13381128,663575.0102
2017-10-06 8:00,4960000,4989000,4919000,4926000.0,0.137737,682036.3374
2017-10-06 9:00,4927000,4975000,4917000,4974000.0,0.123415,609677.14
2017-10-06 10:00,4974000,4989000,4941000,4948000.0,0.122746,609616.155
2017-10-06 11:00,4948000,4986000,4942000,4947000.0,0.118383,587884.424
2017-10-06 12:00,4978000,4979000,4944000,4948000.0,0.14287,708068.358
2017-10-06 13:00,4948000,4970000,4948000,4948000.0,0.121478,601518.886
2017-10-06 14:00,4948000,4989000,4948000,4976000.0,0.14677286,727427.6536
2017-10-06 15:00,4968000,5015000,4968000,5013000.0,0.080616,402599.235
2017-10-06 16:00,5018000,5018000,5018000,5018000.0,0.21194278,1063528.87
2017-10-06 17:00,4932000,4954000,4885000,4954000.0,21.30097763,104737681.1
2017-10-06 18:00,5015000,5026000,4975000,4978000.0,0.073216,366170.49
2017-10-06 19:00,5026000,5031000,4972000,5018000.0,0.145266,726872.45
2017-10-06 20:00,4979000,5016000,4963000,5004000.0,0.135348,673781.52
2017-10-06 21:00,4967000,5013000,4948000,4994000.0,0.135533,676410.365
2017-10-06 22:00,4959000,4992000,4936000,4940000.0,0.824517,4081361.3
2017-10-06 23:00,4983000,5016000,4940000,5000000.0,0.138879,692313.952
2017-10-07 0:00,5002000,5014000,4953000,4961000.0,0.140929,702609.694
2017-10-07 1:00,4996000,5006000,4946000,4993000.0,0.136752,681040.42
2017-10-07 2:00,4993000,5005000,4930000,4935000.0,0.144241,716772.301
2017-10-07 3:00,4929000,4977000,4923000,4977000.0,0.131375,648684.435
2017-10-07 4:00,4934000,4977000,4917000,4973000.0,0.138311,682600.788
2017-10-07 5:00,4973000,4994000,4934000,4977000.0,0.145209,722309.728
2017-10-07 6:00,4977000,5003000,4935000,4961000.0,0.13101,651923.621
2017-10-07 7:00,4955000,5015000,4950000,5010000.0,0.246262,1225690.356
2017-10-07 8:00,4966000,5034000,4964000,5027000.0,0.127771,638584.26
2017-10-07 9:00,4983000,5031000,4961000,4978000.0,0.130864,652443.734
2017-10-07 10:00,4982000,5021000,4965000,4967000.0,0.139946,698977.375
2017-10-07 11:00,5012000,5014000,4959000,5004000.0,0.133008,664578.354
2017-10-07 12:00,4971000,5015000,4961000,4971000.0,0.086796,432152.569
2017-10-07 14:00,4985000,5025000,4972000,4973000.0,0.122663,613066.898
2017-10-07 15:00,4973000,5021000,4947000,4947000.0,0.157453,785481.66
2017-10-07 16:00,4989000,4999000,4935000,4983000.0,0.143649,715579.338
2017-10-07 17:00,4951000,5017000,4950000,5006000.0,0.149029,744597.6549
2017-10-07 18:00,5007000,5010000,4957000,5004000.0,0.127977,638800.476
2017-10-07 19:00,4971000,5010000,4955000,4960000.0,0.14958,743637.044
2017-10-07 20:00,4993000,4998000,4960000,4982000.0,0.1733086,862673.1704
2017-10-07 21:00,4983000,5004000,4962000,5004000.0,0.145304,724577.0558
2017-10-07 22:00,4997000,5024000,4962000,4977000.0,0.161624,806920.599
2017-10-07 23:00,4978000,5022000,4962000,4962000.0,0.159175,794911.778
2017-10-08 0:00,4962000,5016000,4962000,4976000.0,0.151428,753312.156
2017-10-08 1:00,4976000,5015000,4962000,4970000.0,0.136135,678150.7398
2017-10-08 2:00,5006000,5021000,4964000,5008000.0,0.134086,670868.5928
2017-10-08 3:00,5014000,5020000,4967000,4973000.0,1.26768038,6316972.834
2017-10-08 4:00,4972000,5017000,4965000,4971000.0,0.14639902,730058.0192
2017-10-08 5:00,4970000,5019000,4965000,4968000.0,0.131839,657306.473
2017-10-08 6:00,5017000,5018000,4963000,4970000.0,0.120532,600104.4094
2017-10-08 7:00,4970000,5044000,4962000,5044000.0,0.138352,690866.5753
2017-10-08 8:00,5005000,5070000,5001000,5047000.0,0.137104,691448.466
2017-10-08 9:00,5044000,5068000,5002000,5063000.0,0.121731,613808.898
2017-10-08 10:00,5020000,5067000,5013000,5054000.0,0.119881,605378.34
2017-10-08 11:00,5019000,5061000,5006000,5052000.0,0.133697,674683.713
2017-10-08 12:00,5048000,5058000,5001000,5054000.0,0.140027,705276.107
2017-10-08 13:00,5054000,5056000,4995000,5039000.0,0.65390564,3276702.644
2017-10-08 14:00,5006000,5049000,4993000,5000000.0,0.140413,703603.1
2017-10-08 15:00,5005000,5067000,4998000,5060000.0,0.167078,839989.678
2017-10-08 16:00,5016000,5075000,5014000,5064000.0,0.123838,624627.711
2017-10-08 17:00,5037000,5065000,5028000,5065000.0,0.320516,1618487.237
2017-10-08 18:00,5031000,5068000,5031000,5035000.0,0.268632,1356712.451
2017-10-08 19:00,5055000,5058000,5049000,5049000.0,5.25435029,26553432.97
2017-10-08 20:00,5030000,5076000,5023000,5048000.0,2.74273306,13796578.35
2017-10-08 21:00,5055000,5082000,5044000,5058000.0,64.39601814,325752564.2
2017-10-08 22:00,5064000,5086000,5047000,5070000.0,63.53878617,321582191.8
2017-10-09 0:00,5183000,5185000,5136000,5140000.0,0.18829206,975024.5881
2017-10-09 1:00,5184000,5192000,5117000,5163000.0,0.79174489,4080114.612
2017-10-09 2:00,5129000,5187000,5127000,5182000.0,0.108085,556962.666
2017-10-09 3:00,5179000,5191000,5123000,5173000.0,0.247691,1278971.841
2017-10-09 4:00,5173000,5207000,5126000,5165000.0,0.162125,835996.603
2017-10-09 5:00,5169000,5224000,5012000,5043000.0,5.83172236,29432620.2
2017-10-09 6:00,5158000,5218000,5150000,5217000.0,0.186187,966217.176
2017-10-09 7:00,5178000,5256000,5178000,5205000.0,0.125705,656425.16
2017-10-09 8:00,5217000,5263000,5210000,5217000.0,0.154701,807634.386
2017-10-09 9:00,5222000,5269000,5212000,5219000.0,0.150848,789729.7119
2017-10-09 10:00,5262000,5304000,5216000,5255000.0,0.155844,820003.635
2017-10-09 11:00,5294000,5301000,5243000,5254000.0,0.124039,654062.4429
2017-10-09 12:00,5251000,5320000,5245000,5276000.0,0.165312,874419.135
2017-10-09 13:00,5275000,5312000,5213000,5258000.0,0.124155,654222.678
2017-10-09 14:00,5207000,5298000,5207000,5224000.0,0.21391014,1119704.24
2017-10-09 15:00,5228000,5248000,5188000,5210000.0,0.154101,802788.479
2017-10-09 16:00,5210000,5266000,5210000,5266000.0,0.166633,870403.5296
2017-10-09 17:00,5266000,5266000,5221000,5266000.0,0.155688,818200.704
2017-10-09 18:00,5266000,5290000,5223000,5241000.0,0.413219,2164883.175
2017-10-09 19:00,5285000,5296000,5235000,5289000.0,0.133581,704366.988
2017-10-09 20:00,5294000,5312000,5251000,5294000.0,0.140873,746427.056
2017-10-09 21:00,5296000,5308000,5256000,5296000.0,0.20834388,1104039.532
2017-10-09 22:00,5298000,5307000,5254000,5305000.0,0.147785,782273.8477
2017-10-09 23:00,5302000,5389000,5263000,5389000.0,0.153396,815504.848
2017-10-10 0:00,5403000,5414000,5350000,5353000.0,0.106016,571482.042
2017-10-10 1:00,5354000,5411000,5337000,5366000.0,0.51983946,2784562.404
2017-10-10 2:00,5366000,5487000,5347000,5487000.0,1.97265752,10798532.99
2017-10-10 3:00,5481000,5545000,5451000,5522000.0,0.265526,1462154.004
2017-10-10 4:00,5524000,5761000,5524000,5702000.0,0.115318,651141.199
