,Time,OpeningPrice,HighPrice,LowPrice,TradePrice,CandleAccTradeVolume,CandleAccTradePrice
316,2021-05-30T09:00:00+09:00,42688000.0,42736000.0,41004000.0,41403000.0,889.37281727,36985919768.01489
317,2021-05-30T08:00:00+09:00,42490000.0,42994000.0,42280000.0,42688000.0,382.22686515,16316371379.23627
318,2021-05-30T07:00:00+09:00,42740000.0,42740000.0,42329000.0,42467000.0,210.42142664,8943535484.69565
319,2021-05-30T06:00:00+09:00,42254000.0,42796000.0,42066000.0,42740000.0,222.46472159,9439231987.20687
320,2021-05-30T05:00:00+09:00,41893000.0,42398000.0,41744000.0,42254000.0,225.90576974,9502214222.04569
321,2021-05-30T04:00:00+09:00,41828000.0,42065000.0,41585000.0,41894000.0,145.67347003,6085823693.46835
322,2021-05-30T03:00:00+09:00,41793000.0,42018000.0,41540000.0,41828000.0,188.21235009,7851723485.33944
323,2021-05-30T02:00:00+09:00,42477000.0,42496000.0,41580000.0,41776000.0,214.32569789,8995677691.07832
324,2021-05-30T01:00:00+09:00,42202000.0,42600000.0,41839000.0,42477000.0,324.63820943,13675300438.74131
325,2021-05-30T00:00:00+09:00,42071000.0,42250000.0,41530000.0,42202000.0,644.05811817,27037968140.17552
326,2021-05-29T23:00:00+09:00,42160000.0,42600000.0,41861000.0,42097000.0,805.22197242,34037082717.42452
327,2021-05-29T22:00:00+09:00,42209000.0,42393000.0,41405000.0,42159000.0,1203.25337922,50366863874.264
328,2021-05-29T21:00:00+09:00,42844000.0,42848000.0,42180000.0,42209000.0,551.37474439,23428402223.97516
329,2021-05-29T20:00:00+09:00,42720000.0,43258000.0,42088000.0,42845000.0,672.17631747,28666233915.482
330,2021-05-29T19:00:00+09:00,42958000.0,42970000.0,42500000.0,42720000.0,390.64718632,16691326411.60432
331,2021-05-29T18:00:00+09:00,43487000.0,43656000.0,42511000.0,42958000.0,1119.33978103,48080850361.53526
332,2021-05-29T17:00:00+09:00,43823000.0,43985000.0,43311000.0,43491000.0,367.81716362,16044992765.09563
333,2021-05-29T16:00:00+09:00,44032000.0,44311000.0,43600000.0,43823000.0,284.00449438,12474704214.12235
334,2021-05-29T15:00:00+09:00,44387000.0,44641000.0,43978000.0,44032000.0,255.55957772,11331109991.30652
335,2021-05-29T14:00:00+09:00,43253000.0,44812000.0,43236000.0,44387000.0,672.41002569,29671846672.74205
336,2021-05-29T13:00:00+09:00,43930000.0,44040000.0,43135000.0,43253000.0,389.5930677,16981624942.45838
337,2021-05-29T12:00:00+09:00,43832000.0,44200000.0,43710000.0,43930000.0,206.85225707,9080018516.86427
338,2021-05-29T11:00:00+09:00,43921000.0,44135000.0,43717000.0,43871000.0,225.08627382,9884482692.32731
339,2021-05-29T10:00:00+09:00,44124000.0,44396000.0,43635000.0,43921000.0,312.46675269,13772472106.20639
340,2021-05-29T09:00:00+09:00,43723000.0,44299000.0,43632000.0,44107000.0,614.68305299,26975597682.46501
341,2021-05-29T08:00:00+09:00,43103000.0,43991000.0,43099000.0,43723000.0,438.44217933,19084659546.8742
342,2021-05-29T07:00:00+09:00,43424000.0,43999000.0,43099000.0,43103000.0,537.77984374,23324714811.50992
343,2021-05-29T06:00:00+09:00,43428000.0,43638000.0,43120000.0,43424000.0,575.35184162,24939160432.8364
344,2021-05-29T05:00:00+09:00,43745000.0,44175000.0,43330000.0,43428000.0,371.87163421,16243408646.7602
345,2021-05-29T04:00:00+09:00,44057000.0,44379000.0,43472000.0,43743000.0,187.47517813,8215496373.02105
346,2021-05-29T03:00:00+09:00,43843000.0,44212000.0,43500000.0,44086000.0,208.77552822,9138769793.8256
347,2021-05-29T02:00:00+09:00,43931000.0,44254000.0,43783000.0,43807000.0,242.23383401,10655677644.39895
348,2021-05-29T01:00:00+09:00,44807000.0,44902000.0,43897000.0,43920000.0,462.64923574,20505291596.8794
349,2021-05-29T00:00:00+09:00,44621000.0,45000000.0,44400000.0,44807000.0,304.80265428,13629650963.894
350,2021-05-28T23:00:00+09:00,45186000.0,45186000.0,44447000.0,44621000.0,494.81779397,22167497552.5474
351,2021-05-28T22:00:00+09:00,44630000.0,45378000.0,44501000.0,45186000.0,893.07252141,40191582739.15464
352,2021-05-28T21:00:00+09:00,43174000.0,44788000.0,43028000.0,44648000.0,942.84964754,41631166789.32487
353,2021-05-28T20:00:00+09:00,43974000.0,44005000.0,43009000.0,43174000.0,737.96721467,32042961250.18312
354,2021-05-28T19:00:00+09:00,43920000.0,44215000.0,43665000.0,44005000.0,393.01254132,17279167197.34806
355,2021-05-28T18:00:00+09:00,43994000.0,44175000.0,43316000.0,43986000.0,1221.2093161,53462360223.53978
356,2021-05-28T17:00:00+09:00,44908000.0,45135000.0,43738000.0,43994000.0,801.67701456,35655916812.0015
357,2021-05-28T16:00:00+09:00,44756000.0,45200000.0,44441000.0,44908000.0,657.25691139,29469982010.49286
358,2021-05-28T15:00:00+09:00,44705000.0,44961000.0,44000000.0,44756000.0,1217.19927704,54070362756.69141
359,2021-05-28T14:00:00+09:00,45134000.0,45306000.0,44401000.0,44724000.0,965.46746636,43278738007.88926
360,2021-05-28T13:00:00+09:00,46019000.0,46020000.0,45002000.0,45138000.0,913.4644625,41447291631.03882
361,2021-05-28T12:00:00+09:00,46157000.0,46173000.0,45686000.0,46019000.0,411.46575645,18859319633.7133
362,2021-05-28T11:00:00+09:00,45987000.0,46273000.0,45902000.0,46157000.0,254.79816827,11742142190.6393
363,2021-05-28T10:00:00+09:00,45931000.0,46120000.0,45600000.0,46017000.0,595.53420958,27309736823.32508
364,2021-05-28T09:00:00+09:00,46568000.0,47069000.0,45901000.0,45931000.0,848.95940184,39444831265.96358
365,2021-05-28T08:00:00+09:00,46910000.0,47020000.0,46450000.0,46563000.0,331.58913758,15489123768.96312
366,2021-05-28T07:00:00+09:00,47276000.0,47423000.0,46764000.0,46911000.0,193.60038671,9115941209.10138
367,2021-05-28T06:00:00+09:00,46967000.0,47450000.0,46648000.0,47248000.0,233.16836367,10960688380.23089
368,2021-05-28T05:00:00+09:00,47023000.0,47123000.0,46816000.0,46948000.0,150.08808093,7052814391.56111
369,2021-05-28T04:00:00+09:00,47166000.0,47205000.0,46750000.0,47023000.0,166.63739645,7821976293.04702
370,2021-05-28T03:00:00+09:00,46859000.0,47263000.0,46681000.0,47157000.0,171.2772575,8046309363.03649
371,2021-05-28T02:00:00+09:00,46572000.0,47060000.0,46467000.0,46861000.0,180.65158159,8442618814.67778
372,2021-05-28T01:00:00+09:00,47447000.0,47543000.0,46512000.0,46558000.0,394.03279379,18492831032.62968
373,2021-05-28T00:00:00+09:00,47701000.0,47800000.0,47137000.0,47433000.0,393.12400048,18642651627.17558
374,2021-05-27T23:00:00+09:00,47677000.0,48100000.0,47676000.0,47701000.0,460.46529942,22054603015.72399
375,2021-05-27T22:00:00+09:00,47114000.0,48120000.0,47102000.0,47677000.0,807.01985472,38545210391.14287
376,2021-05-27T21:00:00+09:00,47629000.0,47790000.0,47105000.0,47105000.0,585.60516162,27822211246.0006
377,2021-05-27T20:00:00+09:00,47174000.0,47630000.0,47169000.0,47629000.0,419.81713747,19914486063.12747
378,2021-05-27T19:00:00+09:00,47212000.0,47544000.0,47039000.0,47174000.0,435.89558778,20628996585.09714
379,2021-05-27T18:00:00+09:00,46747000.0,47478000.0,46653000.0,47226000.0,463.32580027,21817628757.41538
380,2021-05-27T17:00:00+09:00,46330000.0,47209000.0,45994000.0,46815000.0,927.96530529,43318120970.57466
381,2021-05-27T16:00:00+09:00,46387000.0,46498000.0,46008000.0,46330000.0,242.83095519,11244218229.00116
382,2021-05-27T15:00:00+09:00,46468000.0,46640000.0,46195000.0,46387000.0,312.36576189,14483715008.92295
383,2021-05-27T14:00:00+09:00,45989000.0,46530000.0,45887000.0,46470000.0,366.52424551,16920620839.49342
384,2021-05-27T13:00:00+09:00,45866000.0,46138000.0,45591000.0,46000000.0,360.57140627,16546574269.86225
385,2021-05-27T12:00:00+09:00,46139000.0,46139000.0,45423000.0,45866000.0,551.64228476,25214360083.16577
386,2021-05-27T11:00:00+09:00,45848000.0,46365000.0,45700000.0,46139000.0,642.40289095,29569345919.06525
387,2021-05-27T10:00:00+09:00,47057000.0,47081000.0,45729000.0,45837000.0,870.76884656,40363147185.83526
388,2021-05-27T09:00:00+09:00,47324000.0,47410000.0,46700000.0,47057000.0,696.75419351,32819052313.70042
389,2021-05-27T08:00:00+09:00,47307000.0,47500000.0,47053000.0,47325000.0,396.74929293,18773499802.70822
390,2021-05-27T07:00:00+09:00,47701000.0,47760000.0,47138000.0,47262000.0,260.04519185,12351052191.44027
391,2021-05-27T06:00:00+09:00,47449000.0,47800000.0,47280000.0,47722000.0,258.98918319,12319359241.2144
392,2021-05-27T05:00:00+09:00,46988000.0,47450000.0,46891000.0,47389000.0,189.46657794,8956508541.16266
393,2021-05-27T04:00:00+09:00,47132000.0,47132000.0,46660000.0,46988000.0,210.92438264,9881054011.07088
394,2021-05-27T03:00:00+09:00,47375000.0,47452000.0,46878000.0,47132000.0,156.55605232,7385413394.85537
395,2021-05-27T02:00:00+09:00,47200000.0,47450000.0,46702000.0,47449000.0,364.30175749,17113026050.52675
396,2021-05-27T01:00:00+09:00,47194000.0,47790000.0,47044000.0,47234000.0,314.06558863,14895072055.49521
397,2021-05-27T00:00:00+09:00,47710000.0,47836000.0,46998000.0,47199000.0,557.70968935,26366371959.44216
398,2021-05-26T23:00:00+09:00,47450000.0,47940000.0,47275000.0,47710000.0,505.57682633,24087131270.72854
399,2021-05-26T22:00:00+09:00,48214000.0,48224000.0,47390000.0,47450000.0,716.26941856,34221639982.4589
